field_1,id,latitude,longitude,place_town,place_coun,kc_af1,kc_am1,kc_pm1,pc_af1,pc_am1,pc_pm1,po_af1,po_am1,po_pm1,tac_af1,tac_am1,tac_pm1
"1354","104891946",47.407343855500002,-122.009627102699994,,King,90.526786804199219,55.816848754882812,80.164260864257812,,,,,,,,,
"1355","104935535",47.446914659900003,-122.007557898900004,,King,89.410980224609375,56.332191467285163,80.817619323730469,,,,,,,,,
"1356","105076844",47.482011666699997,-122.055611166700004,,King,89.911582946777344,55.918781280517578,81.161064147949219,,,,,,,,,
"1357","105240257",47.544714311800000,-122.161047953799994,Newcastle City Limits,King,89.901870727539062,58.517448425292969,83.756050109863281,,,,,,,,,
"1358","105380048",47.457388520000002,-122.161432410000003,,King,91.538276672363281,55.713123321533203,86.310791015624986,,,,,,,,,
"1359","105446764",47.247241666699999,-122.449013333300002,Tacoma,Pierce,,,,,,,,,,31.614210128784180,17.647819519042969,29.048906326293945
"1360","105513601",48.404224999999997,-122.618866666700001,,Island,,,,,,,,,,,,
"1361","105624022",47.447039424499998,-122.007480952999998,,King,89.363494873046875,56.318984985351562,80.835739135742188,,,,,,,,,
"1362","105780106",48.266177685099997,-116.571143604599996,,Bonner,,,,,,,,,,,,
"1363","105791998",47.230044999999997,-122.425788333300005,Tacoma,Pierce,,,,,,,,,,31.779512405395508,16.717029571533203,29.554183959960938
"1364","105980989",48.481309845600002,-122.321790754800006,,Skagit,,,,,,,,,,,,
"1365","106053205",47.641919999999999,-122.373847999999995,,King,89.004959106445312,62.331840515136719,86.594474792480469,,,,,,,,,
"1366","106084351",47.583021666699999,-122.117400000000004,Bellevue City Limits,King,89.534095764160156,61.236003875732422,86.311599731445312,,,,,,,,,
"1367","106131343",48.756550375899998,-122.437852285800005,,Whatcom,,,,,,,,,,,,
"1368","106144362",47.662533890299997,-122.417394045500004,,King,90.468574523925781,55.411293029785163,80.166404724121094,,,,,,,,,
"1369","106194727",48.793986223600001,-122.388401068700006,,Whatcom,,,,,,,,,,,,
"1370","106501316",45.595222204000002,-122.790182987300000,Portland,Multnomah,,,,,,,27.378583908081055,16.724929809570312,27.467472076416016,,,
"1371","106505033",47.662672529900000,-122.417309091600004,,King,90.434394836425781,55.422687530517578,80.239120483398438,,,,,,,,,
"1372","106550719",49.174027777799999,-123.850022222199996,,Nanaimo,,,,,,,,,,,,
"1373","106558318",47.638763333299998,-122.300971666699994,,King,87.818496704101562,61.786209106445312,84.971679687500000,,,,,,,,,
"1374","106611034",48.515788333300002,-122.602736666699997,,Skagit,,,,,,,,,,,,
"1375","106611160",48.514878333299997,-122.602495000000005,,Skagit,,,,,,,,,,,,
"1376","106640201",48.480029999999999,-122.617919999999998,,Skagit,,,,,,,,,,,,
"1377","106683588",48.501746762499998,-123.367302706800004,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"1378","106685298",48.501644026400001,-123.367264292700000,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"1379","106897907",47.436035998900003,-122.186411954500002,Renton City Limits,King,90.726562500000000,60.422454833984375,86.363533020019531,,,,,,,,,
"1380","106897926",47.440528192999999,-122.192734591700003,Renton City Limits,King,90.113174438476562,61.909107208251953,86.801139831542983,,,,,,,,,
"1381","106897952",47.434967603600001,-122.204920537800007,Renton City Limits,King,89.330856323242188,60.829784393310547,85.970344543457017,,,,,,,,,
"1382","106947543",47.733580000000003,-122.352980000000002,,King,87.408172607421875,62.542308807373047,84.779541015624986,,,,,,,,,
"1383","106948874",47.724183333299997,-122.365136666699996,,King,89.218223571777344,61.691112518310547,85.589134216308594,,,,,,,,,
"1384","106949198",47.698516666700002,-122.380841666699993,,King,88.731491088867188,62.698249816894531,85.554367065429673,,,,,,,,,
"1385","106950175",47.688841666700000,-122.377933333300007,,King,88.913764953613281,62.794124603271491,85.505500793457017,,,,,,,,,
"1386","107016087",48.610541666700001,-123.145880500000004,,San Juan,,,,,,,,,,,,
"1387","107155360",48.142580500000001,-123.185079999999999,,Clallam,,,,,,,,,,,,
"1388","107195334",48.143977833299999,-123.185775000000007,,Clallam,,,,,,,,,,,,
"1389","107220192",47.656379999999999,-122.356186666699998,,King,87.063011169433594,61.574310302734375,83.823173522949219,,,,,,,,,
"1390","107220272",47.660328333300001,-122.356094999999996,,King,87.825813293457017,62.454456329345703,84.532852172851562,,,,,,,,,
"1391","107220490",47.660213333300000,-122.362921666700004,,King,88.298812866210938,62.712360382080078,84.695732116699219,,,,,,,,,
"1392","107223818",47.684429999999999,-122.330353333299996,,King,87.679244995117188,63.473583221435547,83.434272766113281,,,,,,,,,
"1393","107224461",47.691208333299997,-122.302345000000003,,King,88.729522705078125,62.437183380126953,84.162239074707017,,,,,,,,,
"1394","107224666",47.504174440000000,-122.148262079999995,Renton City Limits,King,88.995429992675781,59.906925201416016,84.960845947265625,,,,,,,,,
"1395","107224907",47.691186666699998,-122.302528333300003,,King,88.637290954589844,62.431560516357422,84.163192749023438,,,,,,,,,
"1396","107225052",47.504166869999999,-122.146473049999997,Renton City Limits,King,88.825248718261719,59.834793090820312,85.263175964355469,,,,,,,,,
"1397","107225684",47.667583800000003,-122.400312400000004,,King,88.011192321777344,62.877201080322266,84.258468627929673,,,,,,,,,
"1398","107287792",48.101536166700001,-123.520904999999999,,Clallam,,,,,,,,,,,,
"1399","107299997",47.253680000000003,-122.491796666699997,Tacoma,Pierce,,,,,,,,,,31.059160232543945,16.273063659667969,29.169080734252930
"1400","107336842",48.050605500000003,-123.788520000000005,,Clallam,,,,,,,,,,,,
"1401","107439069",47.472958333299999,-122.223275000000001,Renton City Limits,King,90.711082458496094,62.768253326416016,89.641036987304688,,,,,,,,,
"1402","107439154",47.666629999999998,-122.410088333299996,,King,89.333625793457017,59.041263580322266,85.166725158691406,,,,,,,,,
"1403","107485713",47.197504633900003,-124.192267432799994,,Grays Harbor,,,,,,,,,,,,
"1404","107493720",47.106198312300002,-124.172345995900002,,Grays Harbor,,,,,,,,,,,,
"1405","107502297",47.445122089999998,-122.191215439999993,Renton City Limits,King,90.231353759765625,61.518600463867188,87.067993164062500,,,,,,,,,
"1406","107502653",47.527487909999998,-122.199233010000000,Renton City Limits,King,89.394798278808594,60.496639251708984,85.524772644042983,,,,,,,,,
"1407","107503341",47.523485039999997,-122.204929699999994,Renton City Limits,King,89.632186889648438,62.823062896728509,87.079734802246094,,,,,,,,,
"1408","107505113",47.527585320000000,-122.194605080000002,Renton City Limits,King,88.437103271484375,58.965805053710938,83.934646606445312,,,,,,,,,
"1409","107505451",47.526405259999997,-122.193755809999999,Renton City Limits,King,89.233955383300781,58.415588378906250,83.835037231445312,,,,,,,,,
"1410","107505981",47.526428090000003,-122.193946920000002,Renton City Limits,King,89.192039489746094,58.462482452392578,83.819740295410156,,,,,,,,,
"1411","107506213",47.525175879999999,-122.194302649999997,Renton City Limits,King,89.178886413574219,58.921028137207031,84.279747009277344,,,,,,,,,
"1412","107506569",47.524578409999997,-122.193908030000003,Renton City Limits,King,89.425918579101562,59.218856811523438,84.581321716308594,,,,,,,,,
"1413","107507103",47.521453430000001,-122.188826010000000,Renton City Limits,King,89.032295227050781,57.979118347167969,84.093872070312500,,,,,,,,,
"1414","107508353",47.521451229999997,-122.188431899999998,Renton City Limits,King,88.927459716796875,57.888954162597656,84.153991699218750,,,,,,,,,
"1415","107509358",47.508081359999998,-122.196244910000004,Renton City Limits,King,88.664909362792983,61.766979217529297,85.079704284667969,,,,,,,,,
"1416","107509505",47.502579879999999,-122.176618430000005,Renton City Limits,King,91.957290649414062,62.795505523681641,88.772064208984375,,,,,,,,,
"1417","107509716",47.502577140000000,-122.176579739999994,Renton City Limits,King,91.957290649414062,62.795505523681641,88.772064208984375,,,,,,,,,
"1418","107509934",47.503857840000002,-122.177156929999995,Renton City Limits,King,91.494918823242188,63.115623474121094,87.685729980468750,,,,,,,,,
"1419","107510152",47.503788999999998,-122.177255000000002,Renton City Limits,King,91.508033752441406,63.111854553222656,87.733985900878906,,,,,,,,,
"1420","107511981",47.518404750000002,-122.157022420000004,Renton City Limits,King,89.492210388183594,57.283149719238281,83.260078430175781,,,,,,,,,
"1421","107514370",47.490633920000001,-122.223015270000005,Renton City Limits,King,89.287391662597670,61.898792266845703,87.703132629394531,,,,,,,,,
"1422","107515026",47.487392250699997,-122.218798957800004,Renton City Limits,King,90.725875854492188,61.981075286865234,89.994071960449219,,,,,,,,,
"1423","107516067",47.483227679999999,-122.220536260000003,Renton City Limits,King,87.929168701171875,61.138172149658203,86.848556518554688,,,,,,,,,
"1424","107516534",47.483707899999999,-122.220816999999997,Renton City Limits,King,89.676597595214844,62.431903839111328,85.586746215820327,,,,,,,,,
"1425","107574347",47.244423451499998,-124.209486879400004,,Grays Harbor,,,,,,,,,,,,
"1426","107655795",47.828153333300001,-124.264221666699996,,Jefferson,,,,,,,,,,,,
"1427","107723837",48.402810449100002,-122.346715852599999,,Skagit,,,,,,,,,,,,
"1428","107733670",47.650328261200002,-122.395809139199997,,King,87.931076049804688,62.281650543212891,84.702575683593750,,,,,,,,,
"1429","107734927",47.644325000000002,-122.416778333300002,,King,88.347709655761719,62.633064270019531,86.612815856933594,,,,,,,,,
"1430","107735423",47.640725000000003,-122.413863333300000,,King,88.228805541992188,63.018188476562493,86.293350219726562,,,,,,,,,
"1431","107836045",47.483275169999999,-122.221060269999995,Renton City Limits,King,88.484664916992188,61.752666473388672,86.653778076171875,,,,,,,,,
"1432","107836241",47.427766599999998,-122.199706399999997,Renton City Limits,King,90.910499572753906,60.599040985107422,86.965614318847670,,,,,,,,,
"1433","107836448",47.427696599999997,-122.199956000000000,Renton City Limits,King,90.845626831054688,60.684078216552734,86.828895568847670,,,,,,,,,
"1434","107838410",47.454078600000003,-122.211691999999999,Renton City Limits,King,92.076301574707017,61.728061676025391,85.937194824218750,,,,,,,,,
"1435","107838787",47.452531600000000,-122.212594100000004,Renton City Limits,King,91.580780029296875,61.460060119628906,85.947570800781250,,,,,,,,,
"1436","107850812",47.447863190000000,-122.196834350000003,Renton City Limits,King,90.065948486328125,61.676502227783203,86.732154846191406,,,,,,,,,
"1437","107852500",47.466892530000003,-122.162703969999995,Renton City Limits,King,91.005203247070327,54.394905090332031,81.193847656250000,,,,,,,,,
"1438","107852831",47.469977409999998,-122.166999079999997,Renton City Limits,King,91.176353454589844,54.657291412353509,81.694877624511719,,,,,,,,,
"1439","107853422",47.477110699999997,-122.223544039999993,Renton City Limits,King,90.268951416015625,61.957130432128906,88.118812561035156,,,,,,,,,
"1440","107855446",47.478074180000000,-122.223950759999994,Renton City Limits,King,90.603065490722656,61.830924987792969,87.686584472656250,,,,,,,,,
"1441","107855536",47.483176989999997,-122.220272080000001,Renton City Limits,King,87.792572021484375,61.116512298583984,86.937614440917969,,,,,,,,,
"1442","107855819",47.465737849999996,-122.236679229999993,Renton City Limits,King,90.685585021972656,62.418949127197266,86.883407592773438,,,,,,,,,
"1443","107856302",47.465988629999998,-122.236727200000004,Renton City Limits,King,90.646545410156250,62.626670837402344,86.751983642578125,,,,,,,,,
"1444","107857044",47.465677040000003,-122.235252520000003,Renton City Limits,King,90.543945312500000,62.476322174072266,86.971405029296875,,,,,,,,,
"1445","107907007",47.520439666700000,-122.009432763000007,,King,89.790000915527344,56.806236267089837,80.716987609863281,,,,,,,,,
"1446","107907495",47.520418083300001,-122.009490933400002,,King,89.790000915527344,56.806236267089837,80.716987609863281,,,,,,,,,
"1447","107914257",47.630958333300001,-122.284570000000002,,King,89.301834106445312,60.479366302490234,85.789085388183594,,,,,,,,,
"1448","107914938",47.630845000000001,-122.284036666700004,,King,89.401290893554688,60.720729827880859,85.956840515136719,,,,,,,,,
"1449","107915414",47.630653333300003,-122.284133333300005,,King,89.400733947753906,60.629901885986328,85.931541442871094,,,,,,,,,
"1450","107915838",47.630786666699997,-122.284125000000003,,King,89.405815124511719,60.606369018554688,85.918785095214844,,,,,,,,,
"1451","107917955",47.610691666699999,-122.297521666700007,,King,87.566917419433594,61.688690185546875,84.256622314453125,,,,,,,,,
"1452","107918320",47.609138333300002,-122.297583333299997,,King,87.650604248046875,61.418617248535163,84.396759033203125,,,,,,,,,
"1453","107918973",47.605071666699999,-122.306274999999999,,King,88.408607482910156,62.412567138671875,84.950897216796875,,,,,,,,,
"1454","107919816",47.603211666699998,-122.298950000000005,,King,88.656738281250000,62.761344909667969,85.556121826171875,,,,,,,,,
"1455","107920288",47.602008333299999,-122.293724999999995,,King,86.693092346191406,61.915206909179688,83.784179687500000,,,,,,,,,
"1456","107921136",47.599933333300001,-122.296104999999997,,King,88.343742370605469,61.768184661865234,85.471359252929673,,,,,,,,,
"1457","107925828",47.596378333300002,-122.287788333300000,,King,88.998161315917969,63.505950927734375,86.631004333496094,,,,,,,,,
"1458","107981438",49.344022443500002,-123.107988461900007,,Greater Vancouver,,,,,,,,,,,,
"1459","108133723",47.651271666699998,-122.348821666700005,,King,88.865737915039062,63.063903808593750,86.294471740722656,,,,,,,,,
"1460","108154457",49.611950000000000,-124.056969499999994,,Sunshine Coast,,,,,,,,,,,,
"1461","108617146",47.690429999999999,-122.293463333299997,,King,87.896934509277344,61.823635101318359,83.819869995117188,,,,,,,,,
"1462","108617731",47.692383333300000,-122.283600000000007,,King,85.676406860351562,59.715511322021491,83.361640930175781,,,,,,,,,
"1463","108618443",47.692541666700002,-122.282561666700005,,King,85.892974853515625,59.715393066406250,83.633270263671875,,,,,,,,,
"1464","108618985",47.692954999999998,-122.282525000000007,,King,85.874397277832031,59.649318695068359,83.532730102539062,,,,,,,,,
"1465","108627260",47.696350000000002,-122.280045000000001,,King,88.855178833007812,60.133003234863281,85.189941406250000,,,,,,,,,
"1466","108627268",47.697883333299998,-122.280005000000003,,King,89.008781433105469,60.470211029052734,85.612495422363281,,,,,,,,,
"1467","108627321",47.699346666700002,-122.296013333299996,,King,88.427101135253906,60.438831329345703,84.274581909179673,,,,,,,,,
"1468","108627364",47.704516666700002,-122.285430000000005,,King,89.105712890624986,60.702445983886719,84.975090026855469,,,,,,,,,
"1469","108627414",47.711024999999999,-122.281136666699993,,King,89.101272583007812,62.297370910644531,86.637092590332031,,,,,,,,,
"1470","108627665",47.714174999999997,-122.280303333299997,,King,88.642433166503906,61.792015075683594,86.036567687988281,,,,,,,,,
"1471","108627812",47.731929999999998,-122.289445000000001,,King,88.631446838378906,62.612060546875000,84.540298461914062,,,,,,,,,
"1472","108628000",47.694171666700001,-122.275558333299998,,King,89.515380859375014,60.152313232421875,85.886940002441406,,,,,,,,,
"1473","108640007",47.370449999999998,-122.245728333299994,Kent City Limits,King,91.773788452148438,61.608325958251953,87.384101867675781,,,,,,,,,
"1474","108658033",47.468082709999997,-122.225432679999997,Renton City Limits,King,91.346061706542983,63.365047454833984,89.715484619140625,,,,,,,,,
"1475","108759155",47.440452630000003,-122.192907030000001,Renton City Limits,King,90.242881774902330,61.949436187744141,86.825897216796875,,,,,,,,,
"1476","108762480",45.750184378000000,-121.652809105299994,,Skamania,,,,,,,,,,,,
"1477","108763058",45.749996525800000,-121.652830878900005,,Skamania,,,,,,,,,,,,
"1478","108763659",45.750138813299998,-121.651626819499995,,Skamania,,,,,,,,,,,,
"1479","108770267",47.435868631300004,-122.180796079299995,Renton City Limits,King,89.859443664550781,58.502559661865234,85.137748718261719,,,,,,,,,
"1480","108770497",47.469052346900000,-122.159020900700000,Renton City Limits,King,91.079124450683594,55.228645324707031,81.366127014160156,,,,,,,,,
"1481","108771670",45.748530000000002,-121.652145000000004,,Skamania,,,,,,,,,,,,
"1482","108772116",45.756900000000002,-121.651146666700001,,Skamania,,,,,,,,,,,,
"1483","108773144",47.478846590000003,-122.158102830000004,Renton City Limits,King,89.150993347167969,58.321105957031250,84.894897460937500,,,,,,,,,
"1484","108776483",47.475590779999997,-122.176381109999994,Renton City Limits,King,90.298660278320327,55.413814544677734,82.152305603027344,,,,,,,,,
"1485","108776540",47.475826079999997,-122.176425670000000,Renton City Limits,King,90.321929931640625,55.546165466308594,82.369354248046875,,,,,,,,,
"1486","108776574",47.467146860000000,-122.164368409999994,Renton City Limits,King,91.152023315429673,54.385818481445312,81.950035095214844,,,,,,,,,
"1487","108776616",47.467186179999999,-122.164454019999994,Renton City Limits,King,91.164161682128906,54.432861328125000,82.410209655761719,,,,,,,,,
