"","field_1","id","latitude.x","longitude.x","place_town_name.x","place_county_name.x","kc_af1","kc_am1","kc_pm1","pc_af1","pc_am1","pc_pm1","po_af1","po_am1","po_pm1","tac_af1","tac_am1","tac_pm1","uuid","observed_on_string","observed_on","time_observed_at","time_zone","user_id","user_login","user_name","created_at","updated_at","quality_grade","license","url","image_url","sound_url","tag_list","description","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","place_guess","latitude.y","longitude.y","positional_accuracy","private_place_guess","private_latitude","private_longitude","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","place_town_name.y","place_county_name.y","place_state_name","place_country_name","place_admin1_name","place_admin2_name","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id","field.tree.health.condition","field.tree.canopy.symptoms","field.dieback.percent","field.percent.canopy.affected....","field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.","field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.","field.optional...what..other.factors..were.observed.","field.optional...tree.size","field.optional...access.to.water","field.optional...estimated.time.spent.to.make.this.observation....of.minutes.","field.tree.number..from.google.map..if.applicable","field.tree.number..from.arboreta.or.other.dataset..if.applicable","field.optional...signs.of.sap.sucker.feeding.","field.notes","field.are.baby.redcedar.trees.present.within.sight.","field.brief.tree.health.description","field.critical.root.zone..within.canopy.drip.line....damage.or.concerns","field.did.the.tree.have.any.bark.discoloration..eg..browning.","field.evidence.of.wood.borers.or.bark.beetles.","field.foliage...deformation","field.foliage...insect.feeding","field.foliage.health.comments","field.leaf.production.or.drop.timing","field.location.name...community.spaces","field.location.type...community.spaces","field.most.prevalent.understory.species","field.other.abnormalities.comments","field.plant.health.condition","field.plant.number..from.tag.or.map.","field.powdery.mildew...percent.coverage","field.powdery.mildew.","field.root.collar...signs.of.disease","field.root.collar.health.comments","field.sample.submitted.to.laboratory.","field.signs.of.sooty.bark.disease.","field.suspected.phytophthora.infection.","field.tree.canopy.symptoms...birch","field.tree.canopy.symptoms...maple","field.tree.canopy.symptoms...wrc...simplified","field.tree.condition","field.tree.diameter","field.tree.diameter..inches.","field.tree.equity.score","field.tree.health.issue","field.tree.height.total..ft.","field.tree.number","field.urban.tree.health.condition","field.woody.tissue....structural.damage","field.woody.tissue...insect.activity","field.woody.tissue...signs.of.disease","field.woody.tissue...symptoms","field.woody.tissues.health.comments","tac.am.c","tac.af.c","tac.pm.c","tac.am.f","tac.af.f","tac.pm.f","mean.temp.daily.f","dist.from.mean.daily.f","mean.temp.daily.c","dist.from.mean.daily.c","Area","dist.from.mean.am.c","dist.from.mean.am.f","dist.from.mean.af.c","dist.from.mean.af.f","dist.from.mean.pm.c","dist.from.mean.pm.f","pc.am.f","pc.af.f","pc.pm.f","pc.am.c","pc.af.c","pc.pm.c","kc.am.f","kc.af.f","kc.pm.f","kc.am.c","kc.af.c","kc.pm.c","pl.am.c","pl.af.c","pl.pm.c","pl.am.f","pl.af.f","pl.pm.f","Percent.Dieback.Modified","user.estimated.dieback","tree.size.simplified","binary.tree.canopy.symptoms","ordinal.tree.canopy.symptoms","reclassified.tree.canopy.symptoms","top.dieback","thinning","dead","field.dieback.prop"
"670",3456,269519010,47.3093622418,-122.5367228907,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2346363067627,16.0378971099854,25.4952926635742,"2d9b406e-eb42-463d-bcd9-be8b8fbcc3c9","2025-04-09 13:13:45-07:00","2025-04-09","2025-04-09 20:13:45 UTC","Pacific Time (US & Canada)",8964013,"kate_oliver","Kate Oliver","2025-04-09 21:07:21 UTC","2025-08-20 16:27:19 UTC","research","","https://www.inaturalist.org/observations/269519010","https://static.inaturalist.org/photos/484604172/medium.jpg",NA,"","#736, 10.05” main trunk split off looks like candleabra, rot on tree",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3093622418,-122.5367228907,30,"",NA,NA,30,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",0,"","","Not sure","Other (please describe in Notes)","","","","","","No","","No Selection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Huckleberry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",10.05,NA,NA,NA,NA,"736",NA,NA,NA,NA,NA,NA,16.0378971099854,26.2346363067627,25.4952926635742,60.8682147979737,79.2223453521729,77.8915267944336,72.6606956481934,-2.21267197988989,22.5892753601074,-1.22926221104994,"Tacoma",-0.0125511777064595,-0.022592119871625,-2.20336566922855,-3.9660582046114,-1.47186978621482,-2.64936561518668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"671",3457,269520172,47.3085814078,-122.5362875029,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2688236236572,16.0935974121094,25.5658302307129,"51ca92f3-55b7-4e50-b1a6-9af7cc42418f","2025-04-09 13:42:52-07:00","2025-04-09","2025-04-09 20:42:52 UTC","Pacific Time (US & Canada)",8418142,"cbcohan","","2025-04-09 21:14:40 UTC","2025-08-20 16:27:09 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/269520172","https://inaturalist-open-data.s3.amazonaws.com/photos/484606519/medium.jpg",NA,"","951, 12.7, pile of cut brush at base",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3085814078,-122.5362875029,32,"",NA,NA,32,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",0,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Huckelberry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",12.7,NA,NA,NA,NA,"951",NA,NA,NA,NA,NA,NA,16.0935974121094,26.2688236236572,25.5658302307129,60.9684753417969,79.283882522583,78.0184944152832,72.7569507598877,-2.11641686819559,22.6427504221598,-1.17578714899754,"Tacoma",0.043149124417539,0.0776684239515717,-2.16917835233404,-3.9045210342013,-1.40133221907612,-2.52239799433703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"672",3458,269521638,47.3086386047,-122.536353662,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2375240325928,16.082160949707,25.5348625183105,"0e4469ef-73c9-4a42-9e60-de5b9a2da9e2","2025-04-09 13:25:28-07:00","2025-04-09","2025-04-09 20:25:28 UTC","Pacific Time (US & Canada)",8963872,"cjanette","","2025-04-09 21:23:58 UTC","2025-08-20 16:26:59 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/269521638","https://inaturalist-open-data.s3.amazonaws.com/photos/484608818/medium.jpg",NA,"","643, 7.1, salal",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3086386047,-122.536353662,20,"",NA,NA,20,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",0,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",7.1,NA,NA,NA,NA,"633",NA,NA,NA,NA,NA,NA,16.082160949707,26.2375240325928,25.5348625183105,60.9478897094726,79.227543258667,77.9627525329589,72.7127285003662,-2.1606391277171,22.6181825002034,-1.20035507095395,"Tacoma",0.0317126620151384,0.057082791627252,-2.20047794339845,-3.96086029811721,-1.43229993147852,-2.57813987666134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"673",3459,269524364,47.3090911645,-122.5371847084,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1638202667236,15.9763402938843,25.3541660308838,"9833982b-7636-4a65-870c-3771b69c3a6a","2025-04-09 13:22:58-07:00","2025-04-09","2025-04-09 20:22:58 UTC","Pacific Time (US & Canada)",8436398,"skupsak","","2025-04-09 21:43:26 UTC","2025-08-20 16:26:50 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/269524364","https://inaturalist-open-data.s3.amazonaws.com/photos/485166294/medium.jpg",NA,"","",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3090911645,-122.5371847084,23,"",NA,NA,23,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",3,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",41.3,NA,NA,NA,NA,"438",NA,NA,NA,NA,NA,NA,15.9763402938843,26.1638202667236,25.3541660308838,60.7574125289917,79.0948764801025,77.6374988555908,72.496595954895,-2.37677167318824,22.4981088638306,-1.32042870732681,"Tacoma",-0.0741079938075604,-0.13339438885361,-2.27418170926764,-4.09352707668177,-1.61299641890522,-2.90339355402939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0.03
"674",3460,269532828,47.3097213732,-122.5366103009,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2522563934326,15.9659461975098,25.5306930541992,"971796fa-51db-4c17-ab92-95dff3366f5d","2025-04-09 13:01:06-07:00","2025-04-09","2025-04-09 20:01:06 UTC","Pacific Time (US & Canada)",8868242,"ahutc","","2025-04-09 22:38:16 UTC","2025-08-20 16:26:41 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/269532828","https://inaturalist-open-data.s3.amazonaws.com/photos/484629823/medium.jpg",NA,"","639, 25.2
",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3097213732,-122.5366103009,5,"",NA,NA,5,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",0,"","","Not sure","Inner stem decay (rot, hollow center, etc.)","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Evergreen huckleberry, salal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",25.2,NA,NA,NA,NA,"639",NA,NA,NA,NA,NA,NA,15.9659461975098,26.2522563934326,25.5306930541992,60.7387031555176,79.2540615081787,77.9552474975586,72.649337387085,-2.2240302409983,22.5829652150472,-1.23557235611018,"Tacoma",-0.0845020901820615,-0.152103762327705,-2.18574558255865,-3.93434204860557,-1.43646939558982,-2.58564491206168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"675",3461,269532859,47.309451539,-122.5365009608,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2531757354736,16.0002632141113,25.5167407989502,"0cdfcec9-4d8a-42a5-a9d9-201244652741","2025-04-09 13:07:31-07:00","2025-04-09","2025-04-09 20:07:31 UTC","Pacific Time (US & Canada)",8868242,"ahutc","","2025-04-09 22:38:40 UTC","2025-08-20 16:26:33 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/269532859","https://inaturalist-open-data.s3.amazonaws.com/photos/484629940/medium.jpg",NA,"","640, 13.4
",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.309451539,-122.5365009608,86,"",NA,NA,86,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",0,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Evergreen huckleberry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",13.4,NA,NA,NA,NA,"640",NA,NA,NA,NA,NA,NA,16.0002632141113,26.2531757354736,25.5167407989502,60.8004737854003,79.2557163238525,77.9301334381104,72.6621078491211,-2.2112597789622,22.5900599161784,-1.22847765497901,"Tacoma",-0.0501850735805611,-0.0903331324450036,-2.18482624051764,-3.93268723293177,-1.45042165083882,-2.61075897150988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"676",3462,269810702,47.3086838704,-122.5366386516,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.224292755127,15.9913330078125,25.4789333343506,"f0e14f70-ba48-4d4b-952c-145b020cd4f3","2025-04-09 13:39:50-07:00","2025-04-09","2025-04-09 20:39:50 UTC","Pacific Time (US & Canada)",8436398,"skupsak","","2025-04-11 16:37:53 UTC","2025-08-20 16:26:25 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/269810702","https://inaturalist-open-data.s3.amazonaws.com/photos/485165614/medium.jpg",NA,"","",0,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3086838704,-122.5366386516,22,"",NA,NA,22,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",3,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",33.5,NA,NA,NA,NA,"739",NA,NA,NA,NA,NA,NA,15.9913330078125,26.224292755127,25.4789333343506,60.7843994140625,79.2037269592286,77.8620800018311,72.6167354583741,-2.25663216970921,22.56485303243,-1.25368453872735,"Tacoma",-0.0591152798793608,-0.10640750378284,-2.21370922086425,-3.98467659755566,-1.48822911543842,-2.67881240778915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0.03
"677",3463,271275823,47.3093473149,-122.5339435481,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3990001678467,15.5520267486572,25.8090190887451,"5b3bb10a-167f-4358-bc21-149cc651adc8","2025-04-18 12:19:51-07:00","2025-04-18","2025-04-18 19:19:51 UTC","Pacific Time (US & Canada)",7028037,"hollyhunter","Ray Lepore","2025-04-18 19:22:54 UTC","2026-05-09 16:24:16 UTC","research","","https://www.inaturalist.org/observations/271275823","https://static.inaturalist.org/photos/487977406/medium.jpg",NA,"","952, 14.2, healthy, no understory plants but lots of debris. A small WRC near by. ",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3093473149,-122.5339435481,20,"",NA,NA,20,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",0,"","","Not sure","Other (please describe in Notes)","","","","","","No","","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",14.2,NA,NA,NA,NA,"952",NA,NA,NA,NA,NA,NA,15.5520267486572,26.3990001678467,25.8090190887451,59.993648147583,79.5182003021241,78.4562343597412,72.6560276031494,-2.21734002493386,22.5866820017497,-1.23185556940771,"Tacoma",-0.498421539034661,-0.897158770262386,-2.03900180814454,-3.67020325466019,-1.15814336104392,-2.08465804987905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"678",3464,271276456,47.3093530967,-122.5341865354,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.36741065979,15.5438966751099,25.8029632568359,"3334d16a-1488-41ec-b450-4b2791b16854","2025-04-18 12:21:39-07:00","2025-04-18","2025-04-18 19:21:39 UTC","Pacific Time (US & Canada)",8418142,"cbcohan","","2025-04-18 19:26:28 UTC","2025-12-13 15:34:53 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/271276456","https://inaturalist-open-data.s3.amazonaws.com/photos/488126708/medium.jpg",NA,"","999, 20.9, lack of limbs one side but healthy otherwise",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3093530967,-122.5341865354,20,"",NA,NA,20,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",0,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Evergreen Huckelberry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",20.9,NA,NA,NA,NA,"999",NA,NA,NA,NA,NA,NA,15.5438966751099,26.36741065979,25.8029632568359,59.9790140151978,79.461339187622,78.4453338623046,72.6285623550415,-2.24480527304179,22.5714235305786,-1.24711404057878,"Tacoma",-0.50655161258196,-0.911792902647527,-2.07059131620125,-3.72706436916225,-1.16419919295312,-2.09555854731563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"679",3465,271276860,47.3094928904,-122.533693189,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.444164276123,15.5399770736694,25.7929534912109,"1e1ca2ae-ed54-4261-9fcc-14cf1b5c2a77","2025-04-18 12:24:01-07:00","2025-04-18","2025-04-18 19:24:01 UTC","Pacific Time (US & Canada)",8436398,"skupsak","","2025-04-18 19:28:32 UTC","2025-12-13 15:34:54 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/271276860","https://inaturalist-open-data.s3.amazonaws.com/photos/487960734/medium.jpg",NA,"","",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3094928904,-122.533693189,68,"",NA,NA,68,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Fair","Thinning Canopy",10,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thinning Canopy","",32,NA,NA,NA,NA,"740",NA,NA,NA,NA,NA,NA,15.5399770736694,26.444164276123,25.7929534912109,59.9719587326049,79.5994956970214,78.4273162841796,72.666256904602,-2.20711072348129,22.5923649470011,-1.22617262415628,"Tacoma",-0.510471214022461,-0.918848185240428,-1.99383769986824,-3.58890785976284,-1.17420895857812,-2.11357612544062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0.1
"680",3466,271280151,47.3095410954,-122.5340167599,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3701705932617,15.5516767501831,25.7779502868652,"9ae967de-d83d-4948-91bd-0a2389b055b5","2025-04-18 12:30:44-07:00","2025-04-18","2025-04-18 19:30:44 UTC","Pacific Time (US & Canada)",8418142,"cbcohan","","2025-04-18 19:44:28 UTC","2025-12-13 15:34:55 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/271280151","https://inaturalist-open-data.s3.amazonaws.com/photos/488126595/medium.jpg",NA,"","997, 31",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3095410954,-122.5340167599,20,"",NA,NA,20,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",0,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Evergreen Huckelberry and Salal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",31,NA,NA,NA,NA,"997",NA,NA,NA,NA,NA,NA,15.5516767501831,26.3701705932617,25.7779502868652,59.9930181503296,79.4663070678711,78.4003105163574,72.619878578186,-2.25348904989727,22.5665992101033,-1.25193836105404,"Tacoma",-0.498771537508761,-0.89778876751577,-2.06783138272954,-3.72209648891318,-1.18921216292382,-2.14058189326288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"681",3467,271281194,47.3094912098,-122.5340351941,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3701705932617,15.5516767501831,25.7779502868652,"8d73739e-764b-4a6a-880a-bb0a748e9816","2025-04-18 12:20:07-07:00","2025-04-18","2025-04-18 19:20:07 UTC","Pacific Time (US & Canada)",8428257,"islandude24","","2025-04-18 19:49:37 UTC","2025-12-13 15:34:56 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/271281194","https://inaturalist-open-data.s3.amazonaws.com/photos/487977714/medium.jpg",NA,"","Tree 645, dia 13, healthy, huckle ",1,0,"false",3,"Pierce County, US-WA, US",47.3094912098,-122.5340351941,20,"",NA,NA,20,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",0,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Huckleberry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",13,NA,NA,NA,NA,"645",NA,NA,NA,NA,NA,NA,15.5516767501831,26.3701705932617,25.7779502868652,59.9930181503296,79.4663070678711,78.4003105163574,72.619878578186,-2.25348904989727,22.5665992101033,-1.25193836105404,"Tacoma",-0.498771537508761,-0.89778876751577,-2.06783138272954,-3.72209648891318,-1.18921216292382,-2.14058189326288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"682",3468,271282365,47.3082295777,-122.5347022675,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.355993270874,15.6998462677002,25.7695007324219,"18c95e3d-d556-4da5-9a16-0c7ebfeca1be","2025-04-18 12:44:51-07:00","2025-04-18","2025-04-18 19:44:51 UTC","Pacific Time (US & Canada)",8418142,"cbcohan","","2025-04-18 19:54:34 UTC","2025-12-13 15:34:39 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/271282365","https://inaturalist-open-data.s3.amazonaws.com/photos/488126461/medium.jpg",NA,"","996, 41.5",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3082295777,-122.5347022675,20,"",NA,NA,20,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",0,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Evergreen Huckelberry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",41.5,NA,NA,NA,NA,"996",NA,NA,NA,NA,NA,NA,15.6998462677002,26.355993270874,25.7695007324219,60.2597232818604,79.4407878875732,78.3851013183594,72.6952041625977,-2.1781634654856,22.6084467569987,-1.21009081415868,"Tacoma",-0.35060201999166,-0.631083635984986,-2.08200870511725,-3.74761566921104,-1.19766171736712,-2.15579109126082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"683",3469,271282812,47.3092847731,-122.5341902858,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3681697845459,15.5430402755737,25.8239898681641,"46beb752-ecac-4f33-b75f-de3909240b83","2025-04-18 12:25:32-07:00","2025-04-18","2025-04-18 19:25:32 UTC","Pacific Time (US & Canada)",7028037,"hollyhunter","Ray Lepore","2025-04-18 19:56:41 UTC","2026-05-09 16:24:15 UTC","research","","https://www.inaturalist.org/observations/271282812","https://static.inaturalist.org/photos/487962528/medium.jpg",NA,"","998, 20.3, healthy with a bit of thinning. No understory plants but lots of debris. Growing very close to a hemlock. ",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3092847731,-122.5341902858,66,"",NA,NA,66,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Other (please describe in Notes)",0,"","","Not sure","Other (please describe in Notes)","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (please describe in Notes)","",20.3,NA,NA,NA,NA,"998",NA,NA,NA,NA,NA,NA,15.5430402755737,26.3681697845459,25.8239898681641,59.9774724960327,79.4627056121826,78.4831817626954,72.6411199569702,-2.23224767111306,22.5783999760946,-1.24013759506281,"Tacoma",-0.507408012118161,-0.913334421812685,-2.06983219144535,-3.72569794460163,-1.14317258162492,-2.05771064692486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Unhealthy","Unhealthy","Other","No","No","No",0
"684",3470,271282862,47.3079920235,-122.535364703,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2987766265869,15.9439935684204,25.7924060821533,"aed643dd-9c1f-458f-b149-52bdf156042c","2025-04-18 12:46:39-07:00","2025-04-18","2025-04-18 19:46:39 UTC","Pacific Time (US & Canada)",8436398,"skupsak","","2025-04-18 19:56:57 UTC","2025-12-13 15:34:41 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/271282862","https://inaturalist-open-data.s3.amazonaws.com/photos/487962215/medium.jpg",NA,"","",1,0,"false",3,"Point Defiance Park, Tacoma, WA, US",47.3079920235,-122.535364703,22,"",NA,NA,22,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Good","Healthy",3,"","","Not sure","No selection","","","","","","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Healthy","",38.1,NA,NA,NA,NA,"741",NA,NA,NA,NA,NA,NA,15.9439935684204,26.2987766265869,25.7924060821533,60.6991884231567,79.3377979278564,78.4263309478759,72.8211057662964,-2.05226186178692,22.6783920923869,-1.14014547877052,"Tacoma",-0.106454719271461,-0.191618494688626,-2.13922534940435,-3.85060562892782,-1.17475636763572,-2.1145614617443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Healthy","Healthy","Healthy","No","No","No",0.03
